164,1,8,Vidyapeeta ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
165,1,8,Ganesh Mandir ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
166,1,8,Karisandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
167,1,8,Yediyur,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
168,1,8,Pattabhiram Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
169,1,8,Byrasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
170,1,8,Jayanagar East,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
171,1,8,Gurappanapalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
172,1,8,Madivala,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
173,1,8,Jakkasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
174,1,8,HSR Layout,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
175,1,8,Bommanahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
176,1,8,BTM Layout,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
177,1,8,J P Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
178,1,8,Sarakki,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
179,1,8,Shakambari Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
180,1,8,Banashankari Temple ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
181,1,8,Kumaraswamy Layout,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
182,1,8,Padmanabha Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
183,1,8,Chikkalsandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
184,1,8,Uttarahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
185,1,8,Yelchenahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
186,1,8,Jaraganahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
187,1,8,Puttenahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
188,1,8,Bilekhalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
189,1,8,Hongasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
190,1,8,Mangammanapalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
191,1,8,Singasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
192,1,8,Begur,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
193,1,8,Arakere,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
194,1,8,Gottigere,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
195,1,8,Konankunte,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
196,1,8,Anjanapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
197,1,8,Vasanthpura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
198,1,8,Hemmigepura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
